"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Jul-2021","EQ","1,556.00","1,569.90","1,551.00","1,560.75","1,564.90","1,562.90","1,562.12","1,591.00","761.50",3436594,"5,368,362,102.90",125788
"08-Jul-2021","EQ","1,568.00","1,576.00","1,549.00","1,564.60","1,560.40","1,560.75","1,559.79","1,591.00","761.50",3326813,"5,189,118,227.50",158022
"07-Jul-2021","EQ","1,566.05","1,570.55","1,544.65","1,562.20","1,562.50","1,564.60","1,560.32","1,591.00","761.50",4797120,"7,485,054,451.90",143812
"06-Jul-2021","EQ","1,573.70","1,586.75","1,557.10","1,578.95","1,561.00","1,562.20","1,575.11","1,591.00","761.50",4089574,"6,441,517,704.60",120142
"05-Jul-2021","EQ","1,569.15","1,585.00","1,561.05","1,567.80","1,583.65","1,578.95","1,572.73","1,591.00","761.50",4058338,"6,382,678,903.05",123094
"02-Jul-2021","EQ","1,558.95","1,569.45","1,542.60","1,560.40","1,566.20","1,567.80","1,555.25","1,591.00","724.25",5166064,"8,034,520,019.85",136155
"01-Jul-2021","EQ","1,576.85","1,576.85","1,559.05","1,580.80","1,561.95","1,560.40","1,565.56","1,591.00","724.25",4814317,"7,537,112,360.90",150925
"30-Jun-2021","EQ","1,572.05","1,591.00","1,572.05","1,563.05","1,580.00","1,580.80","1,582.44","1,591.00","724.25",6058722,"9,587,562,981.95",167938
"29-Jun-2021","EQ","1,561.00","1,573.65","1,559.20","1,571.80","1,562.00","1,563.05","1,564.66","1,580.15","724.25",5913567,"9,252,700,415.30",197132
"28-Jun-2021","EQ","1,572.90","1,580.15","1,560.60","1,574.20","1,569.10","1,571.80","1,570.82","1,580.15","724.25",5019178,"7,884,237,903.00",136591
"25-Jun-2021","EQ","1,572.00","1,578.00","1,543.00","1,559.20","1,574.00","1,574.20","1,565.12","1,578.00","692.10",9780240,"15,307,252,499.45",192643
"24-Jun-2021","EQ","1,517.00","1,568.75","1,511.20","1,503.15","1,556.10","1,559.20","1,543.60","1,568.75","692.10",10785137,"16,647,892,220.05",263797
"23-Jun-2021","EQ","1,525.00","1,525.00","1,498.65","1,511.85","1,503.00","1,503.15","1,508.29","1,525.00","692.10",5529809,"8,340,557,841.65",118288
"22-Jun-2021","EQ","1,509.70","1,521.45","1,502.10","1,500.30","1,511.35","1,511.85","1,510.60","1,521.45","692.10",6427862,"9,709,910,031.05",127430
"21-Jun-2021","EQ","1,493.00","1,505.80","1,484.20","1,503.30","1,501.25","1,500.30","1,496.92","1,515.80","692.10",5454052,"8,164,276,798.15",124524
"18-Jun-2021","EQ","1,509.00","1,515.80","1,487.40","1,495.30","1,510.00","1,503.30","1,501.85","1,515.80","685.25",13533974,"20,326,029,669.85",240906
"17-Jun-2021","EQ","1,475.10","1,502.65","1,475.10","1,480.60","1,501.20","1,495.30","1,487.78","1,502.65","685.25",7677951,"11,423,116,458.10",229654
"16-Jun-2021","EQ","1,472.70","1,489.45","1,467.50","1,473.90","1,479.20","1,480.60","1,478.45","1,489.45","685.25",7661710,"11,327,444,062.60",162924
"15-Jun-2021","EQ","1,464.00","1,476.00","1,463.00","1,461.80","1,474.00","1,473.90","1,469.83","1,477.55","685.25",5403104,"7,941,636,318.20",141422
"14-Jun-2021","EQ","1,471.00","1,477.00","1,453.45","1,446.90","1,460.00","1,461.80","1,463.12","1,477.55","685.25",7132294,"10,435,431,661.00",147667
"11-Jun-2021","EQ","1,430.10","1,451.60","1,429.45","1,424.30","1,446.05","1,446.90","1,443.02","1,477.55","675.50",6140828,"8,861,316,923.80",173378
"10-Jun-2021","EQ","1,424.00","1,429.00","1,419.00","1,415.30","1,424.25","1,424.30","1,423.55","1,477.55","675.50",3496575,"4,977,561,087.00",121283
"09-Jun-2021","EQ","1,413.40","1,425.00","1,404.60","1,412.95","1,415.00","1,415.30","1,415.72","1,477.55","675.50",5394317,"7,636,846,520.45",137139
"08-Jun-2021","EQ","1,396.00","1,421.75","1,395.55","1,389.65","1,414.00","1,412.95","1,412.47","1,477.55","675.50",7360630,"10,396,698,470.40",188069
"07-Jun-2021","EQ","1,391.00","1,392.00","1,377.30","1,385.65","1,390.50","1,389.65","1,384.88","1,477.55","675.50",5154576,"7,138,486,995.40",127520
"04-Jun-2021","EQ","1,393.95","1,396.90","1,377.65","1,389.65","1,385.15","1,385.65","1,384.98","1,477.55","675.50",4194328,"5,809,075,426.80",109532
"03-Jun-2021","EQ","1,388.10","1,399.00","1,377.05","1,378.65","1,390.80","1,389.65","1,385.81","1,477.55","675.50",5115645,"7,089,319,506.30",137141
"02-Jun-2021","EQ","1,380.75","1,391.95","1,365.00","1,387.20","1,381.00","1,378.65","1,374.91","1,477.55","675.50",9272276,"12,748,517,787.25",186335
"01-Jun-2021","EQ","1,400.00","1,401.00","1,378.65","1,393.75","1,388.95","1,387.20","1,385.00","1,477.55","675.50",4791325,"6,635,964,926.65",180376
"31-May-2021","EQ","1,401.50","1,401.50","1,383.00","1,405.05","1,395.00","1,393.75","1,393.13","1,477.55","675.50",4429904,"6,171,426,112.80",145671
"28-May-2021","EQ","1,409.75","1,414.00","1,396.10","1,402.25","1,407.70","1,405.05","1,406.44","1,477.55","674.95",4261312,"5,993,259,437.60",106771
"27-May-2021","EQ","1,404.20","1,416.25","1,391.70","1,397.25","1,408.90","1,402.25","1,404.67","1,477.55","674.95",15365391,"21,583,297,998.60",250209
"26-May-2021","EQ","1,367.90","1,400.00","1,362.05","1,361.60","1,395.00","1,397.25","1,386.91","1,477.55","674.95",6850024,"9,500,378,457.65",174833
"25-May-2021","EQ","1,358.00","1,368.00","1,354.45","1,348.05","1,364.00","1,361.60","1,361.92","1,477.55","674.95",4099340,"5,582,984,590.85",129513
"24-May-2021","EQ","1,356.65","1,363.00","1,345.10","1,354.50","1,349.00","1,348.05","1,352.41","1,477.55","674.95",4225371,"5,714,441,955.70",108054
"21-May-2021","EQ","1,347.50","1,357.50","1,346.35","1,339.30","1,356.00","1,354.50","1,351.75","1,477.55","653.00",4969733,"6,717,856,342.70",153186
"20-May-2021","EQ","1,348.40","1,349.10","1,335.00","1,337.00","1,341.95","1,339.30","1,340.80","1,477.55","653.00",4490092,"6,020,330,291.35",111007
"19-May-2021","EQ","1,342.00","1,357.45","1,333.25","1,340.00","1,334.65","1,337.00","1,344.41","1,477.55","653.00",4435878,"5,963,617,809.65",135009
"18-May-2021","EQ","1,338.00","1,344.60","1,329.50","1,329.40","1,338.75","1,340.00","1,338.06","1,477.55","653.00",5620150,"7,520,081,253.15",135851
"17-May-2021","EQ","1,320.30","1,334.95","1,320.30","1,316.40","1,328.55","1,329.40","1,329.34","1,477.55","653.00",5017129,"6,669,458,544.35",118670
"14-May-2021","EQ","1,326.85","1,326.85","1,311.30","1,327.00","1,320.00","1,316.40","1,316.25","1,477.55","646.70",4824609,"6,350,387,004.95",180008
"12-May-2021","EQ","1,330.00","1,330.00","1,314.50","1,330.65","1,327.60","1,327.00","1,323.46","1,477.55","646.70",5241898,"6,937,427,272.00",143805
"11-May-2021","EQ","1,336.90","1,341.00","1,325.10","1,339.55","1,332.05","1,330.65","1,330.00","1,477.55","646.70",6420988,"8,539,945,151.20",201614
"10-May-2021","EQ","1,349.85","1,352.90","1,335.05","1,352.55","1,339.90","1,339.55","1,341.13","1,477.55","646.70",7195348,"9,649,893,780.00",160151
"07-May-2021","EQ","1,365.30","1,373.05","1,348.50","1,361.60","1,352.70","1,352.55","1,357.23","1,477.55","646.70",4991435,"6,774,539,803.35",146974
"06-May-2021","EQ","1,345.00","1,364.70","1,337.40","1,341.50","1,359.15","1,361.60","1,354.33","1,477.55","646.70",4810090,"6,514,432,065.10",128184
"05-May-2021","EQ","1,341.10","1,343.90","1,327.80","1,329.40","1,343.00","1,341.50","1,337.33","1,477.55","646.70",3939788,"5,268,794,240.45",113183
"04-May-2021","EQ","1,354.00","1,354.95","1,324.10","1,352.05","1,331.00","1,329.40","1,339.98","1,477.55","646.70",4887060,"6,548,565,378.45",158010
"03-May-2021","EQ","1,340.80","1,361.00","1,338.00","1,354.35","1,349.00","1,352.05","1,350.88","1,477.55","646.70",4560337,"6,160,448,676.90",126788
"30-Apr-2021","EQ","1,346.30","1,373.90","1,345.90","1,356.35","1,348.60","1,354.35","1,361.16","1,477.55","646.70",8354677,"11,372,027,784.65",131718
"29-Apr-2021","EQ","1,368.00","1,369.00","1,351.40","1,356.00","1,356.00","1,356.35","1,360.05","1,477.55","646.70",5412357,"7,361,090,047.40",119277
"28-Apr-2021","EQ","1,358.00","1,359.50","1,344.60","1,348.50","1,355.80","1,356.00","1,353.45","1,477.55","646.70",4879234,"6,603,777,602.05",137376
"27-Apr-2021","EQ","1,346.00","1,353.00","1,340.15","1,343.55","1,347.50","1,348.50","1,346.89","1,477.55","646.70",3636115,"4,897,445,224.05",145974
"26-Apr-2021","EQ","1,332.25","1,351.30","1,321.00","1,333.80","1,345.00","1,343.55","1,343.19","1,477.55","646.70",7088606,"9,521,361,287.20",130375
"23-Apr-2021","EQ","1,343.00","1,348.40","1,331.00","1,351.10","1,333.90","1,333.80","1,339.49","1,477.55","627.80",7316262,"9,800,084,842.40",163801
"22-Apr-2021","EQ","1,355.55","1,364.80","1,345.15","1,351.35","1,352.00","1,351.10","1,352.38","1,477.55","627.80",6622446,"8,956,080,142.05",203956
"20-Apr-2021","EQ","1,379.00","1,379.00","1,342.40","1,362.55","1,349.00","1,351.35","1,357.18","1,477.55","627.80",8560766,"11,618,460,456.40",174560
"19-Apr-2021","EQ","1,340.00","1,379.70","1,332.35","1,353.75","1,363.00","1,362.55","1,359.57","1,477.55","627.80",12508028,"17,005,547,107.35",260647
"16-Apr-2021","EQ","1,365.00","1,370.85","1,346.60","1,360.75","1,348.10","1,353.75","1,358.97","1,477.55","603.50",10879878,"14,785,392,742.35",285474
"15-Apr-2021","EQ","1,332.30","1,366.40","1,320.00","1,397.15","1,363.30","1,360.75","1,347.38","1,477.55","603.50",25342491,"34,145,935,655.55",678751
"13-Apr-2021","EQ","1,433.00","1,435.25","1,375.00","1,425.75","1,402.85","1,397.15","1,394.92","1,477.55","603.50",14855206,"20,721,814,129.60",453578
"12-Apr-2021","EQ","1,474.00","1,477.55","1,415.00","1,441.05","1,431.50","1,425.75","1,438.59","1,477.55","603.50",20384532,"29,325,012,715.25",477964
"09-Apr-2021","EQ","1,455.00","1,455.00","1,430.05","1,439.85","1,441.00","1,441.05","1,441.23","1,455.00","603.50",6052712,"8,723,370,111.65",134860
"08-Apr-2021","EQ","1,430.00","1,451.70","1,421.00","1,430.20","1,438.15","1,439.85","1,440.96","1,451.70","603.50",5654434,"8,147,788,509.25",179859
"07-Apr-2021","EQ","1,410.25","1,434.95","1,406.60","1,411.05","1,430.00","1,430.20","1,422.23","1,434.95","603.50",5879234,"8,361,600,367.55",135633
"06-Apr-2021","EQ","1,423.00","1,426.00","1,406.45","1,409.90","1,414.00","1,411.05","1,415.69","1,426.00","603.50",5793571,"8,201,898,839.90",153955
"05-Apr-2021","EQ","1,391.00","1,425.00","1,387.00","1,385.20","1,415.00","1,409.90","1,406.84","1,425.00","603.50",9479572,"13,336,273,564.95",237018
"01-Apr-2021","EQ","1,380.00","1,391.60","1,371.00","1,368.05","1,386.00","1,385.20","1,382.72","1,406.00","582.15",5675155,"7,847,148,794.55",146481
"31-Mar-2021","EQ","1,382.00","1,388.00","1,363.30","1,385.30","1,367.30","1,368.05","1,370.72","1,406.00","582.15",8220987,"11,268,677,504.10",218153
"30-Mar-2021","EQ","1,346.90","1,400.00","1,336.15","1,336.20","1,386.50","1,385.30","1,373.99","1,406.00","582.15",10546919,"14,491,356,277.80",227944
"26-Mar-2021","EQ","1,344.70","1,356.70","1,332.00","1,333.80","1,338.70","1,336.20","1,340.61","1,406.00","515.90",4922071,"6,598,564,525.25",138471
"25-Mar-2021","EQ","1,346.75","1,352.50","1,327.60","1,353.75","1,337.60","1,333.80","1,338.88","1,406.00","515.90",8749994,"11,715,231,220.75",184200
"24-Mar-2021","EQ","1,357.85","1,370.45","1,346.25","1,371.55","1,355.00","1,353.75","1,357.63","1,406.00","515.90",6134303,"8,328,138,652.25",143327
"23-Mar-2021","EQ","1,372.45","1,383.25","1,359.60","1,370.80","1,369.80","1,371.55","1,372.44","1,406.00","515.90",7165335,"9,833,991,115.85",164495
"22-Mar-2021","EQ","1,350.10","1,376.00","1,336.10","1,344.45","1,371.10","1,370.80","1,355.94","1,406.00","515.90",4862758,"6,593,605,265.20",129112
"19-Mar-2021","EQ","1,330.00","1,355.20","1,318.00","1,337.10","1,347.15","1,344.45","1,340.27","1,406.00","509.25",12767112,"17,111,330,912.85",235459
"18-Mar-2021","EQ","1,393.75","1,393.75","1,313.50","1,387.00","1,341.80","1,337.10","1,347.80","1,406.00","509.25",10961755,"14,774,234,434.95",298042
"17-Mar-2021","EQ","1,392.25","1,400.00","1,382.00","1,384.00","1,387.10","1,387.00","1,392.47","1,406.00","509.25",7626744,"10,620,025,456.00",157640
"16-Mar-2021","EQ","1,386.05","1,406.00","1,380.50","1,373.60","1,384.60","1,384.00","1,391.20","1,406.00","509.25",9352771,"13,011,543,029.50",230871
"15-Mar-2021","EQ","1,370.00","1,379.90","1,358.50","1,374.85","1,371.95","1,373.60","1,369.96","1,392.80","509.25",6658665,"9,122,082,515.75",174194
"12-Mar-2021","EQ","1,373.00","1,391.70","1,370.05","1,368.15","1,375.30","1,374.85","1,381.13","1,392.80","509.25",9462061,"13,068,374,479.10",199285
"10-Mar-2021","EQ","1,356.90","1,374.00","1,355.00","1,345.55","1,366.50","1,368.15","1,365.17","1,392.80","509.25",7925984,"10,820,304,084.25",177164
"09-Mar-2021","EQ","1,329.50","1,350.45","1,318.75","1,335.75","1,344.00","1,345.55","1,334.21","1,392.80","509.25",6518173,"8,696,584,495.75",144157
"08-Mar-2021","EQ","1,324.80","1,346.10","1,317.20","1,316.70","1,336.05","1,335.75","1,334.28","1,392.80","509.25",5119392,"6,830,699,261.80",126809
"05-Mar-2021","EQ","1,328.50","1,340.00","1,305.05","1,330.35","1,320.05","1,316.70","1,322.67","1,392.80","509.25",6486176,"8,579,075,404.40",180930
"04-Mar-2021","EQ","1,335.00","1,363.85","1,325.90","1,343.55","1,334.60","1,330.35","1,343.22","1,392.80","509.25",12041941,"16,174,961,451.80",225028
"03-Mar-2021","EQ","1,319.20","1,347.00","1,308.00","1,304.50","1,340.95","1,343.55","1,329.25","1,392.80","509.25",9056399,"12,038,222,652.00",189231
"02-Mar-2021","EQ","1,282.25","1,310.00","1,279.20","1,267.00","1,308.60","1,304.50","1,294.56","1,392.80","509.25",10461434,"13,542,927,955.10",182506
"01-Mar-2021","EQ","1,263.30","1,284.50","1,259.00","1,253.30","1,271.00","1,267.00","1,271.66","1,392.80","509.25",5756286,"7,320,037,306.65",133035
"26-Feb-2021","EQ","1,269.00","1,274.30","1,244.75","1,274.55","1,252.00","1,253.30","1,256.57","1,392.80","509.25",15132388,"19,014,856,542.45",296665
"25-Feb-2021","EQ","1,288.45","1,299.75","1,272.00","1,274.30","1,275.00","1,274.55","1,283.44","1,392.80","509.25",8788221,"11,279,133,375.75",215308
"24-Feb-2021","EQ","1,260.05","1,276.60","1,252.00","1,266.35","1,272.70","1,274.30","1,265.24","1,392.80","509.25",4537258,"5,740,727,000.55",125315
"23-Feb-2021","EQ","1,271.15","1,291.00","1,257.55","1,265.20","1,268.00","1,266.35","1,270.87","1,392.80","509.25",6612942,"8,404,181,985.80",237023
"22-Feb-2021","EQ","1,295.00","1,308.55","1,260.00","1,291.30","1,264.15","1,265.20","1,282.74","1,392.80","509.25",7371303,"9,455,456,933.75",205288
"19-Feb-2021","EQ","1,296.10","1,299.50","1,276.80","1,292.45","1,293.00","1,291.30","1,288.37","1,392.80","509.25",5389696,"6,943,924,608.55",129418
"18-Feb-2021","EQ","1,276.00","1,306.00","1,275.00","1,281.30","1,289.35","1,292.45","1,291.86","1,392.80","509.25",6437551,"8,316,445,821.30",178755
"17-Feb-2021","EQ","1,290.40","1,294.50","1,275.00","1,290.40","1,280.50","1,281.30","1,283.76","1,392.80","509.25",4575741,"5,874,133,583.20",142040
"16-Feb-2021","EQ","1,314.00","1,319.75","1,286.00","1,309.65","1,294.50","1,290.40","1,298.05","1,392.80","509.25",6896421,"8,951,918,993.70",285705
"15-Feb-2021","EQ","1,320.00","1,328.40","1,307.10","1,309.80","1,312.00","1,309.65","1,317.42","1,392.80","509.25",4363513,"5,748,561,879.95",143342
"12-Feb-2021","EQ","1,305.00","1,323.75","1,301.55","1,292.65","1,312.00","1,309.80","1,312.31","1,392.80","509.25",5797875,"7,608,600,802.80",142747
"11-Feb-2021","EQ","1,289.00","1,296.00","1,283.05","1,296.50","1,292.20","1,292.65","1,289.54","1,392.80","509.25",4673317,"6,026,438,862.70",128045
"10-Feb-2021","EQ","1,295.80","1,304.35","1,283.60","1,305.55","1,297.00","1,296.50","1,293.40","1,392.80","509.25",5951207,"7,697,265,667.60",175936
"09-Feb-2021","EQ","1,306.90","1,332.00","1,297.85","1,303.55","1,308.10","1,305.55","1,317.89","1,392.80","509.25",7965949,"10,498,269,840.10",168139
"08-Feb-2021","EQ","1,285.50","1,310.00","1,275.50","1,272.10","1,310.00","1,303.55","1,292.02","1,392.80","509.25",6921922,"8,943,252,910.40",198135
"05-Feb-2021","EQ","1,286.40","1,288.75","1,262.00","1,279.35","1,273.00","1,272.10","1,270.01","1,392.80","509.25",5477481,"6,956,468,417.35",176339
"04-Feb-2021","EQ","1,285.00","1,293.40","1,272.05","1,284.65","1,278.50","1,279.35","1,281.04","1,392.80","509.25",5032240,"6,446,486,331.45",148262
"03-Feb-2021","EQ","1,277.65","1,304.00","1,273.00","1,271.25","1,285.00","1,284.65","1,289.14","1,392.80","509.25",8182968,"10,549,003,463.65",204774
"02-Feb-2021","EQ","1,280.00","1,294.40","1,263.60","1,260.90","1,275.50","1,271.25","1,275.19","1,392.80","509.25",6892490,"8,789,223,156.80",168360
"01-Feb-2021","EQ","1,250.55","1,277.95","1,241.00","1,239.05","1,267.10","1,260.90","1,255.60","1,392.80","509.25",8880279,"11,150,104,432.25",232672
"29-Jan-2021","EQ","1,286.25","1,291.15","1,231.00","1,276.20","1,250.00","1,239.05","1,253.29","1,392.80","509.25",12183519,"15,269,437,394.85",268406
"28-Jan-2021","EQ","1,291.80","1,296.45","1,272.55","1,301.00","1,276.50","1,276.20","1,283.02","1,392.80","509.25",4660690,"5,979,774,972.30",212130
"27-Jan-2021","EQ","1,319.60","1,327.55","1,285.10","1,325.10","1,300.50","1,301.00","1,308.99","1,392.80","509.25",8133665,"10,646,861,260.40",285525
"25-Jan-2021","EQ","1,345.00","1,347.90","1,313.00","1,340.85","1,335.00","1,325.10","1,337.58","1,392.80","509.25",6542611,"8,751,273,546.85",159466
"22-Jan-2021","EQ","1,327.00","1,356.00","1,326.55","1,339.70","1,336.00","1,340.85","1,344.65","1,392.80","509.25",9646591,"12,971,261,022.25",188343
"21-Jan-2021","EQ","1,350.00","1,361.05","1,335.00","1,339.45","1,342.00","1,339.70","1,344.32","1,392.80","509.25",6142421,"8,257,354,257.80",156050
"20-Jan-2021","EQ","1,320.55","1,348.40","1,320.55","1,316.65","1,338.85","1,339.45","1,338.37","1,392.80","509.25",8225838,"11,009,221,845.75",195330
"19-Jan-2021","EQ","1,320.00","1,331.00","1,312.00","1,312.05","1,319.35","1,316.65","1,320.27","1,392.80","509.25",5585744,"7,374,694,216.10",178275
"18-Jan-2021","EQ","1,338.00","1,340.00","1,306.00","1,344.95","1,311.00","1,312.05","1,320.52","1,392.80","509.25",8861765,"11,702,148,822.35",230056
"15-Jan-2021","EQ","1,360.00","1,364.45","1,340.00","1,370.50","1,343.40","1,344.95","1,352.96","1,392.80","509.25",15018441,"20,319,423,540.10",278300
"14-Jan-2021","EQ","1,360.00","1,384.00","1,318.45","1,387.15","1,370.50","1,370.50","1,359.34","1,392.80","509.25",27521697,"37,411,219,055.40",530803
"13-Jan-2021","EQ","1,373.85","1,392.80","1,360.00","1,371.75","1,388.65","1,387.15","1,378.96","1,392.80","509.25",14442997,"19,916,243,435.80",304458
"12-Jan-2021","EQ","1,378.00","1,378.00","1,360.00","1,376.20","1,376.50","1,371.75","1,369.78","1,383.35","509.25",8309868,"11,382,710,088.05",264378
"11-Jan-2021","EQ","1,342.10","1,383.35","1,340.00","1,312.10","1,375.95","1,376.20","1,366.80","1,383.35","509.25",20528626,"28,058,554,925.95",387124
"08-Jan-2021","EQ","1,278.25","1,316.80","1,278.25","1,262.15","1,311.50","1,312.10","1,298.10","1,316.80","509.25",13186251,"17,117,011,224.65",227983
"07-Jan-2021","EQ","1,296.00","1,297.65","1,255.50","1,282.10","1,266.50","1,262.15","1,266.59","1,302.00","509.25",10954918,"13,875,416,120.90",236192
"06-Jan-2021","EQ","1,300.00","1,302.00","1,268.05","1,293.80","1,282.50","1,282.10","1,288.38","1,302.00","509.25",7161715,"9,226,975,582.30",178942
"05-Jan-2021","EQ","1,282.00","1,299.00","1,275.05","1,288.25","1,290.35","1,293.80","1,289.82","1,299.00","509.25",8145280,"10,505,964,474.35",168537
"04-Jan-2021","EQ","1,269.00","1,290.00","1,261.15","1,260.45","1,288.00","1,288.25","1,278.28","1,290.00","509.25",7208454,"9,214,400,329.00",189946
"01-Jan-2021","EQ","1,257.90","1,265.50","1,255.80","1,255.80","1,259.50","1,260.45","1,261.66","1,265.50","509.25",4253550,"5,366,530,407.75",97445
"31-Dec-2020","EQ","1,243.00","1,258.40","1,239.00","1,246.80","1,253.50","1,255.80","1,249.41","1,258.85","509.25",7430470,"9,283,731,807.85",117406
"30-Dec-2020","EQ","1,253.00","1,253.30","1,238.15","1,250.30","1,244.00","1,246.80","1,247.48","1,258.85","509.25",5194690,"6,480,283,008.90",107704
"29-Dec-2020","EQ","1,235.00","1,254.45","1,235.00","1,240.30","1,249.85","1,250.30","1,246.33","1,258.85","509.25",6878105,"8,572,419,679.20",132402
"28-Dec-2020","EQ","1,238.45","1,248.00","1,236.00","1,236.05","1,239.45","1,240.30","1,240.58","1,258.85","509.25",4607051,"5,715,406,465.10",123013
"24-Dec-2020","EQ","1,249.90","1,249.90","1,226.00","1,253.05","1,237.35","1,236.05","1,236.34","1,258.85","509.25",7313885,"9,042,415,622.95",172066
"23-Dec-2020","EQ","1,238.00","1,258.85","1,230.55","1,220.50","1,252.00","1,253.05","1,245.77","1,258.85","509.25",15878346,"19,780,713,238.45",277251
"22-Dec-2020","EQ","1,182.00","1,223.85","1,176.10","1,177.30","1,219.95","1,220.50","1,200.28","1,223.85","509.25",10901851,"13,085,219,235.00",249518
"21-Dec-2020","EQ","1,188.00","1,209.75","1,152.05","1,189.80","1,174.00","1,177.30","1,192.94","1,209.75","509.25",10858352,"12,953,347,754.60",246658
"18-Dec-2020","EQ","1,182.85","1,195.00","1,175.60","1,159.20","1,186.00","1,189.80","1,187.95","1,195.00","509.25",15995676,"19,002,082,921.70",279675
"17-Dec-2020","EQ","1,165.90","1,168.90","1,156.20","1,165.70","1,158.60","1,159.20","1,162.88","1,186.00","509.25",6658153,"7,742,601,947.25",204147
"16-Dec-2020","EQ","1,160.00","1,168.90","1,153.60","1,154.60","1,164.00","1,165.70","1,160.77","1,186.00","509.25",7788404,"9,040,530,195.00",158579
"15-Dec-2020","EQ","1,156.00","1,163.70","1,152.00","1,164.55","1,154.40","1,154.60","1,156.78","1,186.00","509.25",6905926,"7,988,669,803.50",177326
"14-Dec-2020","EQ","1,169.40","1,172.60","1,148.20","1,163.20","1,163.50","1,164.55","1,159.72","1,186.00","509.25",6728187,"7,802,805,823.50",186990
"11-Dec-2020","EQ","1,159.70","1,171.95","1,155.25","1,167.75","1,165.20","1,163.20","1,163.84","1,186.00","509.25",10574009,"12,306,503,429.55",178023
"10-Dec-2020","EQ","1,157.40","1,171.65","1,150.00","1,175.20","1,168.00","1,167.75","1,164.18","1,186.00","509.25",9488782,"11,046,635,082.65",295020
"09-Dec-2020","EQ","1,168.05","1,179.50","1,157.00","1,153.35","1,176.55","1,175.20","1,169.97","1,186.00","509.25",10039346,"11,745,774,021.15",274494
"08-Dec-2020","EQ","1,145.00","1,167.00","1,145.00","1,143.50","1,153.00","1,153.35","1,154.21","1,186.00","509.25",12308330,"14,206,387,606.60",272695
"07-Dec-2020","EQ","1,147.30","1,153.00","1,136.00","1,134.65","1,142.95","1,143.50","1,142.07","1,186.00","509.25",7792141,"8,899,186,636.30",168273
"04-Dec-2020","EQ","1,125.00","1,137.00","1,115.00","1,126.45","1,134.50","1,134.65","1,127.86","1,186.00","509.25",10564055,"11,914,725,948.45",167778
"03-Dec-2020","EQ","1,147.00","1,147.00","1,122.70","1,140.90","1,125.00","1,126.45","1,128.63","1,186.00","509.25",16212632,"18,298,022,227.75",247732
"02-Dec-2020","EQ","1,134.00","1,147.45","1,121.00","1,137.85","1,142.00","1,140.90","1,130.35","1,186.00","509.25",6741637,"7,620,426,542.50",153925
"01-Dec-2020","EQ","1,105.05","1,140.25","1,105.05","1,100.00","1,137.05","1,137.85","1,129.13","1,186.00","509.25",8933802,"10,087,463,062.05",227850
"27-Nov-2020","EQ","1,118.00","1,121.00","1,091.00","1,113.20","1,112.35","1,100.00","1,103.85","1,186.00","509.25",25306145,"27,934,277,723.70",238942
"26-Nov-2020","EQ","1,119.95","1,119.95","1,098.30","1,115.65","1,118.00","1,113.20","1,105.60","1,186.00","509.25",10962256,"12,119,904,676.30",207324
"25-Nov-2020","EQ","1,137.00","1,143.50","1,111.25","1,140.05","1,118.80","1,115.65","1,124.52","1,186.00","509.25",8958701,"10,074,223,659.60",220995
"24-Nov-2020","EQ","1,145.00","1,154.90","1,133.35","1,139.85","1,140.15","1,140.05","1,142.60","1,186.00","509.25",8515426,"9,729,744,009.85",175511
"23-Nov-2020","EQ","1,105.00","1,144.80","1,101.95","1,103.35","1,138.50","1,139.85","1,128.46","1,186.00","509.25",10546363,"11,901,155,594.05",200221
"20-Nov-2020","EQ","1,106.00","1,109.00","1,091.10","1,096.75","1,104.45","1,103.35","1,101.92","1,186.00","509.25",8063554,"8,885,377,125.80",199981
"19-Nov-2020","EQ","1,100.00","1,114.70","1,093.80","1,110.55","1,097.00","1,096.75","1,102.13","1,186.00","509.25",10092343,"11,123,110,241.35",179639
"18-Nov-2020","EQ","1,128.50","1,132.70","1,101.45","1,123.70","1,111.25","1,110.55","1,111.01","1,186.00","509.25",9839468,"10,931,765,778.50",168106
"17-Nov-2020","EQ","1,144.75","1,145.00","1,112.65","1,133.45","1,125.25","1,123.70","1,122.20","1,186.00","509.25",12813968,"14,379,842,098.00",190186
"14-Nov-2020","EQ","1,137.00","1,139.65","1,131.10","1,124.20","1,134.00","1,133.45","1,134.22","1,186.00","509.25",1136144,"1,288,640,516.00",41663
"13-Nov-2020","EQ","1,120.00","1,133.00","1,117.00","1,117.75","1,123.45","1,124.20","1,124.07","1,186.00","509.25",6363212,"7,152,675,712.65",105048
"12-Nov-2020","EQ","1,128.10","1,142.00","1,113.75","1,122.50","1,119.60","1,117.75","1,123.99","1,186.00","509.25",9180976,"10,319,310,973.00",196511
"11-Nov-2020","EQ","1,096.00","1,126.35","1,087.00","1,091.05","1,123.50","1,122.50","1,108.04","1,186.00","509.25",12514800,"13,866,920,724.70",254701
"10-Nov-2020","EQ","1,113.85","1,113.85","1,078.00","1,136.55","1,093.90","1,091.05","1,093.14","1,186.00","509.25",15622869,"17,077,941,182.65",395983
"09-Nov-2020","EQ","1,129.30","1,146.00","1,121.15","1,112.75","1,135.10","1,136.55","1,133.25","1,186.00","509.25",10160320,"11,514,169,317.70",202222
